,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,LTIM,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,WIPRO
2022-04-07,2095.31103515625,799.0232543945312,4480.68212890625,3038.40869140625,788.8064575195312,3439.983154296875,1652.0745849609375,715.2752075195312,745.1392211914062,157.5874481201172,3102.098876953125,1004.0578002929688,140.89942932128906,4332.85107421875,840.6056518554688,2435.18212890625,1643.4757080078125,979.58935546875,721.4231567382812,552.197998046875,2048.4228515625,558.5105590820312,2017.48876953125,726.108154296875,943.8751220703125,1625.7451171875,206.93748474121094,695.925537109375,351.9949035644531,1735.7166748046875,,804.8779296875,7369.6328125,869.61083984375,135.34999084472656,131.53038024902344,145.1912384033203,1170.6778564453125,1100.640869140625,471.049072265625,219.64352416992188,895.4235229492188,772.2466430664062,,118.77523803710938,3229.80322265625,1278.275146484375,2426.506591796875,6586.6650390625,270.9977111816406
2022-04-08,2167.083251953125,820.4307861328125,4549.47509765625,3087.7646484375,791.5948486328125,3447.3115234375,1671.5457763671875,722.7710571289062,744.845947265625,159.1393280029297,3152.76318359375,979.7481689453125,143.7063751220703,4388.8564453125,862.5972900390625,2451.299072265625,1730.7327880859375,972.95166015625,720.4243774414062,557.9273681640625,2058.7490234375,565.3128051757812,2034.4971923828125,731.6857299804688,956.4911499023438,1628.976806640625,215.92776489257812,723.2158203125,355.5916442871094,1739.946044921875,,827.163330078125,7290.00927734375,882.2521362304688,134.0714569091797,133.12730407714844,145.97572326660156,1190.1522216796875,1151.8587646484375,472.1010437011719,225.83566284179688,889.3157958984375,784.52734375,,120.6455307006836,3231.118408203125,1261.0404052734375,2477.43798828125,6684.78125,272.3041076660156
2022-04-11,2176.31640625,835.3380126953125,4604.7861328125,3040.767578125,782.7815551757812,3426.322021484375,1654.46484375,719.8326416015625,740.8876342773438,160.71192932128906,3155.352783203125,993.2105102539062,145.07289123535156,4386.76220703125,852.891357421875,2442.08935546875,1778.5142822265625,946.3603515625,711.6250610351562,560.4957275390625,2035.1766357421875,560.0653686523438,2015.8577880859375,736.8268432617188,951.4933471679688,1585.84228515625,215.68589782714844,733.539306640625,355.3824462890625,1693.138671875,,826.6326293945312,7297.1953125,880.987548828125,134.99728393554688,133.36097717285156,144.90882873535156,1187.6724853515625,1134.04150390625,471.0033874511719,228.90367126464844,890.0853271484375,788.1731567382812,,119.5145492553711,3240.542724609375,1261.4320068359375,2457.598388671875,6706.046875,266.4488220214844
2022-04-12,2193.03662109375,825.9049072265625,4569.37744140625,3013.0322265625,795.1300659179688,3358.377197265625,1628.536865234375,713.7348022460938,724.8590087890625,157.50469970703125,3149.184814453125,994.9053955078125,137.3908233642578,4357.15185546875,851.3045043945312,2419.257080078125,1715.343017578125,944.3982543945312,710.3646240234375,555.457763671875,2002.4970703125,527.0260009765625,1987.1534423828125,740.9494018554688,956.0059204101562,1564.2073974609375,213.5088348388672,722.5466918945312,359.0489196777344,1661.0150146484375,,830.4434204101562,7348.2685546875,880.5789184570312,134.55641174316406,131.56935119628906,146.28948974609375,1165.30859375,1140.5927734375,469.12811279296875,220.91561889648438,886.1417846679688,779.1544799804688,,116.20081329345703,3235.89599609375,1231.6632080078125,2455.9697265625,6624.69921875,260.66357421875
2022-04-13,2195.5322265625,821.6038818359375,4686.07421875,2966.805908203125,789.7525024414062,3345.032470703125,1605.7825927734375,719.0280151367188,723.8816528320312,156.8425750732422,3154.410888671875,984.5906982421875,137.83401489257812,4382.330078125,837.0621337890625,2390.14111328125,1725.5540771484375,939.3471069335938,696.7852172851562,557.9767456054688,1982.018310546875,531.3017578125,2005.6995849609375,739.3973999023438,954.356201171875,1569.6834716796875,217.33877563476562,732.53564453125,354.6152648925781,1673.46533203125,,835.5564575195312,7204.6953125,878.88623046875,135.74679565429688,135.73687744140625,144.03021240234375,1161.0313720703125,1138.4090576171875,473.5646667480469,221.4862060546875,901.0021362304688,784.4313354492188,,116.13480377197266,3210.3408203125,1227.7027587890625,2429.467529296875,6580.2119140625,260.8968505859375
2022-04-18,2229.87109375,823.7544555664062,4498.4609375,2909.89013671875,795.5283813476562,3360.68408203125,1579.5550537109375,712.454345703125,712.9840698242188,153.84228515625,3148.99609375,995.4865112304688,139.93919372558594,4407.31396484375,834.2875366210938,2408.896484375,1701.4678955078125,919.85205078125,663.7283935546875,567.311767578125,1991.6041259765625,529.9412231445312,2029.46435546875,735.0807495117188,948.5819091796875,1455.5400390625,217.78224182128906,733.9694213867188,348.796630859375,1652.1287841796875,,843.2743530273438,7305.00830078125,887.4493408203125,143.90304565429688,136.94430541992188,145.03433227539062,1157.4822998046875,1164.712890625,466.0636901855469,217.8008575439453,892.1051635742188,788.9407348632812,,117.8598861694336,3092.95458984375,1170.34130859375,2461.151611328125,6491.77587890625,251.28582763671875
2022-04-19,2164.437744140625,800.8804931640625,4757.08837890625,2880.661865234375,794.4827880859375,3308.707763671875,1568.906494140625,712.26806640625,707.119873046875,155.5390167236328,3077.42578125,968.803955078125,146.07008361816406,4296.763671875,819.6362915039062,2355.029541015625,1681.0460205078125,893.5527954101562,638.4006958007812,540.047607421875,1972.3016357421875,525.519775390625,1969.260498046875,743.325927734375,935.3350219726562,1402.2164306640625,210.88836669921875,713.4659423828125,340.24810791015625,1621.145751953125,,841.7307739257812,7171.51513671875,858.1456909179688,141.65455627441406,137.9958953857422,142.99468994140625,1201.5958251953125,1116.3734130859375,468.1676025390625,209.26089477539062,886.8150634765625,759.246337890625,,116.75971221923828,3043.728515625,1132.607666015625,2420.8310546875,6439.07666015625,247.48342895507812
2022-04-20,2180.06005859375,809.0427856445312,4722.12451171875,2969.069091796875,791.3956298828125,3366.248291015625,1547.82373046875,689.9910888671875,722.6109619140625,161.37403869628906,3111.610107421875,980.1839599609375,147.06727600097656,4339.86376953125,835.9328002929688,2433.647216796875,1696.8753662109375,909.5411376953125,644.1558837890625,552.4943237304688,1982.410400390625,529.6011962890625,2017.62841796875,732.8982543945312,943.8265991210938,1425.2874755859375,209.2757568359375,706.2490844726562,342.99798583984375,1607.697509765625,,850.1721801757812,7394.90380859375,875.1953735351562,141.5222930908203,136.7106170654297,142.4612274169922,1236.927490234375,1119.9964599609375,465.8807678222656,208.44712829589844,888.2578125,777.5714721679688,,115.67273712158203,3118.158935546875,1139.5714111328125,2450.540771484375,6655.595703125,250.30606079101562
2022-04-21,2282.277587890625,831.3790283203125,4825.1416015625,3041.53857421875,798.4661254882812,3349.6015625,1580.4033203125,700.3519897460938,719.092529296875,164.58126831054688,3164.0634765625,967.1090698242188,152.8288116455078,4411.35595703125,841.1702880859375,2543.68310546875,1723.892822265625,917.72314453125,653.6924438476562,564.0025634765625,2019.7083740234375,524.9853515625,2048.3828125,739.494384765625,960.0333862304688,1453.2060546875,209.9611358642578,701.8042602539062,350.8789978027344,1629.4617919921875,,878.873046875,7599.87109375,874.6065673828125,143.462158203125,135.65899658203125,142.61813354492188,1265.88916015625,1136.076416015625,472.28399658203125,215.29403686523438,908.0716552734375,786.7821044921875,,114.60775756835938,3181.1474609375,1142.617919921875,2488.344970703125,6694.06982421875,251.5657958984375
2022-04-22,2269.250732421875,854.4973754882812,4754.4716796875,3047.460693359375,777.3541870117188,3295.45361328125,1542.3248291015625,697.6685180664062,722.0245971679688,162.8017578125,3168.018798828125,936.552490234375,149.3201904296875,4375.755859375,816.3361206054688,2524.49658203125,1677.5772705078125,920.1028442382812,644.774169921875,547.3081665039062,1999.3162841796875,499.6228332519531,1982.21435546875,725.2351684570312,931.501708984375,1423.267578125,210.52552795410156,691.4807739257812,344.2832336425781,1610.3111572265625,,888.1827392578125,7624.2734375,873.8763427734375,141.4782257080078,135.54214477539062,141.48849487304688,1255.2872314453125,1128.8306884765625,457.9224548339844,207.27792358398438,889.5081176757812,782.512451171875,,112.44261169433594,3167.03369140625,1137.2213134765625,2480.15234375,6593.94970703125,250.8659210205078
2022-04-25,2280.131103515625,840.2255859375,4618.515625,3014.910400390625,777.453857421875,3332.0498046875,1523.457763671875,687.3419189453125,722.6109619140625,152.9939422607422,3103.793701171875,923.1385498046875,139.20050048828125,4295.49755859375,801.2857055664062,2488.6650390625,1654.956787109375,909.9168090820312,649.6019287109375,533.4291381835938,1994.3929443359375,481.499755859375,1957.7972412109375,729.648681640625,918.594482421875,1401.4083251953125,205.80865478515625,684.1204833984375,344.50244140625,1575.1463623046875,,872.1199340820312,7631.845703125,873.2493286132812,137.64256286621094,132.15354919433594,139.85679626464844,1226.2574462890625,1083.1710205078125,452.5711669921875,205.14527893066406,865.6546630859375,760.589599609375,,107.40819549560547,3110.619140625,1105.7987060546875,2422.11376953125,6448.2177734375,246.97018432617188
2022-04-26,2391.033447265625,889.0526123046875,4567.15576171875,3010.142822265625,771.7774658203125,3521.27294921875,1540.3438720703125,710.4038696289062,739.17724609375,154.29751586914062,3176.117431640625,947.593505859375,141.3795928955078,4402.15185546875,808.8984985351562,2541.572998046875,1678.700927734375,913.6323852539062,652.5985107421875,543.1592407226562,2097.789794921875,479.5076904296875,2002.1583251953125,731.1522216796875,951.4933471679688,1419.2728271484375,208.7919921875,689.3778076171875,347.2622985839844,1615.6334228515625,,906.9951171875,7626.44384765625,884.8311157226562,138.43618774414062,130.0503387451172,145.34812927246094,1262.9541015625,1086.7442626953125,462.4047546386719,216.4913330078125,883.015869140625,788.7008666992188,,108.57437133789062,3108.95361328125,1110.1942138671875,2515.192626953125,6511.91748046875,246.9235382080078
2022-04-27,2329.942626953125,867.3516845703125,4467.29931640625,3032.004638671875,762.7153930664062,3533.53173828125,1479.670654296875,658.7513427734375,735.4633178710938,151.66964721679688,3143.675537109375,946.9640502929688,138.49879455566406,4412.865234375,793.80908203125,2547.472412109375,1661.3079833984375,914.717529296875,652.8363037109375,540.986083984375,2178.61669921875,478.39019775390625,1999.1292724609375,714.6134033203125,945.7191162109375,1393.95751953125,207.62283325195312,688.8042602539062,347.0231628417969,1593.8692626953125,,894.1640625,7512.2890625,875.5700073242188,137.2457733154297,128.4144744873047,143.90469360351562,1264.1826171875,1066.247314453125,454.8580322265625,213.4981231689453,871.5217895507812,766.2020874023438,,109.72737121582031,3122.016357421875,1097.833984375,2460.06640625,6402.65576171875,242.1180419921875
2022-04-28,2374.3134765625,867.1561889648438,4482.015625,3127.68310546875,776.5574951171875,3469.070068359375,1498.178466796875,660.0808715820312,730.4298706054688,152.84909057617188,3162.179931640625,950.305419921875,140.53012084960938,4445.98291015625,802.5901489257812,2570.976318359375,1672.740478515625,927.3652954101562,652.2655029296875,564.4470825195312,2193.69287109375,474.79473876953125,2089.29541015625,724.7500610351562,959.1599731445312,1420.7091064453125,210.52552795410156,696.92919921875,351.8354797363281,1633.9761962890625,,890.3533935546875,7608.50390625,885.4053955078125,140.81690979003906,128.3755340576172,147.85845947265625,1283.0657958984375,1108.58154296875,464.2342224121094,213.6010284423828,885.8531494140625,778.7228393554688,,110.97276306152344,3142.26708984375,1106.5821533203125,2480.64599609375,6469.63037109375,243.79763793945312
2022-04-29,2327.845947265625,837.146484375,4399.54296875,3117.570556640625,725.5704345703125,3374.2099609375,1488.128662109375,654.6011352539062,722.2689819335938,150.05572509765625,3088.114501953125,950.305419921875,135.06405639648438,4388.3203125,804.498291015625,2523.393310546875,1653.5885009765625,916.1182250976562,658.5676879882812,575.313232421875,2184.411865234375,469.0128173828125,2082.77197265625,721.0155029296875,949.6494750976562,1407.19873046875,209.2757568359375,695.0653686523438,356.8370666503906,1610.3111572265625,,889.5816040039062,7444.1923828125,880.7255249023438,137.73074340820312,124.98699188232422,142.9319305419922,1269.597412109375,1097.315673828125,453.9890441894531,224.87225341796875,893.2113037109375,790.3319091796875,,111.87051391601562,3109.3046875,1095.87548828125,2426.358154296875,6482.634765625,237.3825225830078
2022-05-02,2335.332763671875,837.29296875,4251.7841796875,3081.74560546875,724.32568359375,3278.218994140625,1492.749267578125,650.1221923828125,724.565673828125,151.64898681640625,3080.627685546875,945.8501586914062,138.60958862304688,4392.4599609375,802.930908203125,2448.708740234375,1641.13037109375,905.6348876953125,667.6524658203125,572.794189453125,2167.549560546875,470.71337890625,2078.7177734375,718.7844848632812,988.0313110351562,1383.3643798828125,212.17843627929688,699.6535034179688,353.5691223144531,1596.150146484375,,888.8580322265625,7364.0869140625,886.0227661132812,138.87701416015625,121.7931900024414,145.31674194335938,1265.1383056640625,1073.0467529296875,449.1408996582031,230.147705078125,888.1616821289062,790.95556640625,,113.99606323242188,3105.534423828125,1071.677490234375,2355.636474609375,6530.29931640625,230.944091796875
2022-05-04,2249.785400390625,794.5265502929688,3963.919677734375,2986.260009765625,704.2594604492188,3163.725830078125,1429.37646484375,622.0221557617188,706.0447998046875,150.40748596191406,3188.1240234375,927.4000244140625,138.3880157470703,4231.26123046875,777.3178100585938,2382.226806640625,1585.1412353515625,887.002685546875,644.9644165039062,560.6932983398438,2099.75048828125,448.606201171875,2023.7794189453125,702.5366821289062,949.4067993164062,1378.47216796875,209.43701171875,680.153564453125,353.81817626953125,1552.9068603515625,,864.4984741210938,7135.6328125,869.071533203125,139.8910369873047,126.38915252685547,149.11363220214844,1225.6431884765625,1069.870361328125,438.7585144042969,214.92922973632812,866.5203247070312,770.7115478515625,,111.01677703857422,3050.611083984375,1055.6617431640625,2260.287353515625,6376.74560546875,229.42779541015625
2022-05-05,2251.382568359375,793.1092529296875,3900.509765625,2962.857666015625,699.4295654296875,3188.1533203125,1411.0931396484375,619.0492553710938,702.6728515625,149.39358520507812,3085.99560546875,918.5381469726562,137.280029296875,4252.34765625,771.7591552734375,2334.595458984375,1570.142333984375,910.0065307617188,643.513671875,562.8171997070312,2180.054443359375,448.5575866699219,2019.1663818359375,706.9502563476562,909.1324462890625,1422.9984130859375,211.29151916503906,676.5213012695312,358.2020263671875,1556.423583984375,,867.3444213867188,7145.0380859375,845.816650390625,139.67059326171875,128.4144744873047,146.6974639892578,1201.6412353515625,1075.6273193359375,439.07867431640625,217.29574584960938,844.6384887695312,744.8548583984375,,113.03230285644531,3080.111328125,1099.662109375,2232.69970703125,6214.19677734375,233.81338500976562
2022-05-06,2243.696044921875,793.1580810546875,3780.258056640625,2904.7861328125,670.6000366210938,3166.3046875,1361.318115234375,588.7171630859375,694.169921875,147.8624267578125,3115.00048828125,905.31787109375,138.4249267578125,4057.59423828125,765.3047485351562,2266.38671875,1529.7869873046875,891.4590454101562,626.699951171875,559.0634155273438,2233.822998046875,431.21197509765625,2002.949951171875,697.6865844726562,888.3645629882812,1385.0252685546875,215.00050354003906,659.9369506835938,353.7583923339844,1541.9774169921875,,862.327880859375,7021.18994140625,816.5892944335938,140.19967651367188,130.0503387451172,149.61569213867188,1192.42724609375,1051.308837890625,442.69195556640625,221.45811462402344,849.5918579101562,733.9172973632812,,112.98388671875,3009.27587890625,1123.511962890625,2180.139404296875,6062.1591796875,226.32521057128906
2022-05-09,2193.735595703125,774.7807006835938,3720.008544921875,2894.192138671875,660.9403076171875,3228.73046875,1375.6243896484375,592.3130493164062,695.3915405273438,146.2484588623047,3062.5,908.756103515625,135.21176147460938,4121.14892578125,760.4663696289062,2248.974853515625,1516.25390625,913.4442138671875,627.7701416015625,556.9889526367188,2172.298583984375,431.55206298828125,1972.614990234375,689.0533447265625,863.4235229492188,1409.712158203125,212.01719665527344,648.4185180664062,352.2041320800781,1535.9898681640625,,863.7266845703125,7099.3662109375,792.9931640625,140.19967651367188,128.3365936279297,153.85189819335938,1145.8568115234375,1056.569580078125,435.32818603515625,216.44454956054688,851.61181640625,727.4890747070312,,110.2158432006836,3020.233642578125,1097.7470703125,2154.92041015625,6086.015625,225.41543579101562
2022-05-10,2105.74267578125,751.8090209960938,3641.535888671875,2972.29541015625,657.0067138671875,3250.71533203125,1360.2802734375,581.6676635742188,703.3570556640625,146.26914978027344,3057.320556640625,896.9887084960938,125.60919952392578,4184.703125,762.0629272460938,2317.327392578125,1506.824462890625,910.4309692382812,637.8536376953125,552.3955078125,2152.255615234375,411.0482177734375,2032.02685546875,689.974853515625,883.8518676757812,1394.1370849609375,209.43701171875,616.8268432617188,358.11236572265625,1528.196533203125,,857.0217895507812,7249.45068359375,793.7738647460938,137.06942749023438,120.3131103515625,152.9105224609375,1125.9954833984375,1073.0467529296875,434.68792724609375,217.07125854492188,828.9605102539062,715.544189453125,,102.52780151367188,3014.667236328125,1081.339599609375,2109.66455078125,6224.7080078125,222.849365234375
2022-05-11,2115.525146484375,742.81591796875,3634.37548828125,2940.803955078125,669.5543823242188,3268.62890625,1330.3101806640625,569.7515869140625,706.4845581054688,143.64132690429688,3069.845458984375,908.0781860351562,125.46146392822266,4182.21875,756.2316284179688,2292.0009765625,1500.2288818359375,900.5419311523438,641.4447631835938,556.6925659179688,2152.734619140625,410.6109313964844,2016.2769775390625,692.7880249023438,896.0797729492188,1370.572265625,206.13119506835938,620.3158569335938,360.6629943847656,1492.88916015625,,855.7676391601562,7134.23486328125,793.3798828125,134.5123291015625,123.5458755493164,150.1177520751953,1114.4610595703125,1079.101318359375,435.9227600097656,209.52281188964844,822.179443359375,713.9131469726562,,102.59822082519531,2991.216064453125,1065.802001953125,2087.3076171875,6199.0419921875,220.1666717529297
2022-05-12,2041.5570068359375,697.2634887695312,3536.791015625,2927.610107421875,646.94873046875,3243.43212890625,1282.49609375,548.7943115234375,689.4296875,140.68243408203125,3029.351806640625,891.7587890625,123.39319610595703,4123.388671875,755.443115234375,2287.68408203125,1451.861328125,899.2683715820312,626.9856567382812,540.5909423828125,2092.517578125,394.3828430175781,1993.2578125,674.9395751953125,844.2083129882812,1354.4586181640625,203.913818359375,597.2313842773438,350.88897705078125,1450.453857421875,,834.7365112304688,6996.498046875,779.3308715820312,130.9852752685547,121.9100341796875,148.04672241210938,1091.755859375,1052.7479248046875,423.2077941894531,199.18695068359375,817.5626831054688,708.1085205078125,,98.37352752685547,2988.279052734375,1055.6617431640625,2022.0146484375,6047.73681640625,221.05313110351562
2022-05-13,2050.490966796875,690.0299682617188,3504.1474609375,2950.771484375,633.3057250976562,3295.091796875,1258.304931640625,541.1757202148438,674.2806396484375,139.44093322753906,3087.408203125,905.172607421875,124.61199951171875,4169.85009765625,764.068359375,2333.73193359375,1441.357177734375,893.1142578125,621.3560180664062,544.04833984375,2134.30322265625,377.0371398925781,2044.7950439453125,657.0426635742188,846.5859375,1350.508544921875,208.50978088378906,573.955810546875,354.60528564453125,1458.3896484375,,858.1312866210938,6850.17578125,788.12109375,127.10553741455078,119.61204528808594,148.29779052734375,1104.1322021484375,1037.2138671875,406.7423400878906,198.59771728515625,848.822509765625,707.6768188476562,,96.5516357421875,2993.758056640625,1047.0008544921875,2064.605712890625,6058.59033203125,218.650390625
2022-05-16,2102.149169921875,696.4815063476562,3641.38818359375,2889.0400390625,636.2932739257812,3361.8154296875,1262.9903564453125,553.8963012695312,677.505859375,139.08914184570312,3093.43505859375,904.0103759765625,126.82798767089844,4108.48681640625,757.0785522460938,2511.49755859375,1419.02978515625,886.663330078125,627.9719848632812,543.0111694335938,2175.043701171875,379.90380859375,2066.369873046875,662.5233154296875,859.7357788085938,1336.773681640625,204.8813934326172,575.7241821289062,361.2408752441406,1466.3729248046875,,871.4927978515625,6990.662109375,779.2754516601562,130.7207489013672,119.57307434082031,147.607421875,1104.4052734375,1036.9161376953125,416.2099914550781,204.0135040283203,851.8040771484375,705.6620483398438,,97.12372589111328,2960.357177734375,1034.9888916015625,2082.27392578125,5878.9306640625,218.3471221923828
2022-05-17,2180.958251953125,728.0065307617188,3766.232421875,2937.288818359375,652.2266845703125,3386.287841796875,1294.612060546875,572.7244262695312,691.0422973632812,141.71701049804688,3172.4921875,908.4656372070312,136.3197479248047,4191.52197265625,760.1159057617188,2596.638671875,1447.5130615234375,919.2164306640625,632.2544555664062,548.098388671875,2199.095703125,416.295654296875,2092.2314453125,688.7138061523438,877.1555786132812,1363.121337890625,213.42820739746094,613.5289916992188,366.71075439453125,1524.5374755859375,,878.6800537109375,7265.7509765625,784.2988891601562,132.70472717285156,127.09019470214844,149.7725830078125,1150.79345703125,1062.475341796875,427.4613952636719,207.41822814941406,857.719482421875,704.4627685546875,,104.62254333496094,3025.932373046875,1042.9532470703125,2148.1591796875,5971.76708984375,227.04835510253906
2022-05-18,2177.215087890625,742.7181396484375,3689.043701171875,2985.537353515625,656.7080688476562,3429.986083984375,1273.6590576171875,570.55615234375,680.3890380859375,137.35104370117188,3196.505859375,926.9641723632812,137.0584259033203,4253.22509765625,760.4663696289062,2586.373779296875,1453.326904296875,911.4071044921875,632.2063598632812,543.3074340820312,2212.603271484375,423.7781066894531,2135.473388671875,686.143310546875,876.476318359375,1354.8175048828125,215.12147521972656,603.20556640625,368.0059509277344,1494.5048828125,,881.0919799804688,7298.30517578125,785.26953125,130.9412078857422,127.1291732788086,143.02606201171875,1154.979736328125,1065.9495849609375,418.9542541503906,205.35105895996094,864.8370971679688,723.6992797851562,,103.87882232666016,3023.477783203125,1020.1915893554688,2138.683349609375,6094.96142578125,224.52896118164062
2022-05-19,2110.983154296875,716.3251342773438,3587.114013671875,2934.302978515625,647.4964599609375,3346.163330078125,1238.898681640625,559.940185546875,658.9849243164062,135.17845153808594,3137.8369140625,908.4656372070312,133.84524536132812,4090.077880859375,765.0711059570312,2542.723876953125,1424.452880859375,856.826171875,619.2869873046875,522.2666625976562,2192.1240234375,405.2177429199219,2110.450927734375,669.6045532226562,840.6660766601562,1281.160888671875,222.25723266601562,573.7168579101562,355.3724365234375,1471.1724853515625,,851.4263916015625,7142.0478515625,773.2888793945312,130.50030517578125,124.63644409179688,143.27711486816406,1128.3614501953125,1048.8272705078125,409.3493957519531,201.75926208496094,850.8422241210938,692.0380859375,,98.76519012451172,2859.670654296875,964.7449340820312,2084.593505859375,5937.39990234375,210.48568725585938
2022-05-20,2215.596435546875,750.2938842773438,3622.86865234375,2995.023681640625,670.3012084960938,3426.909912109375,1253.654296875,566.0821533203125,672.3258056640625,137.72349548339844,3249.1474609375,947.593505859375,137.35389709472656,4192.9326171875,827.3075561523438,2597.694091796875,1454.3040771484375,873.3363037109375,635.5984497070312,538.072021484375,2257.177490234375,416.9758605957031,2167.6728515625,688.27734375,870.022705078125,1306.2965087890625,225.7646484375,603.2533569335938,364.4889221191406,1530.239990234375,,871.9269409179688,7317.6435546875,810.1773071289062,131.91114807128906,126.11649322509766,143.747802734375,1194.1563720703125,1063.41845703125,422.9791259765625,205.0330352783203,880.7074584960938,709.595703125,,103.02947998046875,2886.8916015625,984.3731689453125,2109.368408203125,5992.2021484375,214.42808532714844
2022-05-23,2166.783447265625,736.6087036132812,3671.216064453125,3056.89892578125,672.5418701171875,3425.417236328125,1254.77197265625,568.4761352539062,670.322265625,137.433837890625,3283.802490234375,939.5064086914062,136.13510131835938,3796.607421875,832.3406372070312,2629.831787109375,1424.062255859375,864.380859375,627.4427490234375,544.4434814453125,2287.2861328125,401.4765319824219,2217.858154296875,689.732421875,875.7484741210938,1318.191162109375,221.32997131347656,523.3899536132812,369.50048828125,1562.6011962890625,,908.6834106445312,7617.47412109375,816.5341186523438,132.39608764648438,120.81946563720703,140.95504760742188,1186.1708984375,1068.5303955078125,421.6069641113281,212.63758850097656,886.8631591796875,700.0973510742188,,90.0341796875,2912.095947265625,994.8182983398438,2123.433349609375,5784.57958984375,217.4140167236328
2022-05-24,2156.352294921875,735.2401733398438,3586.965576171875,2972.777099609375,661.2888793945312,3422.8388671875,1233.255126953125,568.9470825195312,662.845458984375,136.60617065429688,3268.169921875,939.8453979492188,134.69471740722656,3566.54541015625,846.3883056640625,2608.726318359375,1370.6622314453125,841.8440551757812,634.6361694335938,546.1722412109375,2298.004638671875,389.4754638671875,2152.481689453125,686.9193115234375,871.4298706054688,1293.593994140625,218.38699340820312,515.8863525390625,375.1397399902344,1545.636474609375,,913.458740234375,7526.03466796875,825.7975463867188,129.53038024902344,117.35296630859375,142.4612274169922,1190.2432861328125,1065.4532470703125,422.658935546875,210.97264099121094,875.1767578125,686.1376342773438,,88.5731430053711,2882.508056640625,956.0404663085938,2112.52685546875,5737.40380859375,214.59136962890625
2022-05-25,2070.455322265625,691.9850463867188,3480.9365234375,2733.171142578125,662.2349853515625,3430.52880859375,1238.120361328125,571.753173828125,672.6190185546875,134.97152709960938,3311.53564453125,941.249755859375,133.4759063720703,3427.894775390625,838.6683349609375,2576.92431640625,1344.084228515625,827.1590576171875,639.375732421875,562.1751098632812,2261.142333984375,385.6371154785156,2142.27685546875,691.9634399414062,866.9656982421875,1266.1690673828125,219.8786163330078,505.1326904296875,380.1114501953125,1496.643310546875,,895.659423828125,7511.18017578125,830.4413452148438,134.60049438476562,118.87200927734375,141.11192321777344,1188.4915771484375,1087.8858642578125,421.8692932128906,208.99899291992188,876.4271850585938,687.14501953125,,87.93504333496094,2795.70654296875,922.7901000976562,2086.024658203125,5663.24267578125,207.54641723632812
2022-05-26,2042.7548828125,685.7288208007812,3617.732666015625,2735.194091796875,680.4089965820312,3489.83349609375,1245.2760009765625,570.811279296875,677.9456787109375,134.2266387939453,3353.395263671875,934.1795654296875,135.35951232910156,3359.080810546875,838.02587890625,2614.290283203125,1360.695556640625,832.4642333984375,657.6119384765625,571.01611328125,2297.525390625,396.3262939453125,2125.035888671875,706.6591796875,871.0902099609375,1278.287841796875,220.28395080566406,527.3568115234375,380.3306579589844,1486.949462890625,,897.0100708007812,7528.30078125,848.1588134765625,135.9231414794922,118.32671356201172,142.58677673339844,1177.1617431640625,1097.1666259765625,435.6188049316406,214.50833129882812,865.6065063476562,692.9495849609375,,92.59098815917969,2848.043212890625,938.849365234375,2114.20458984375,5743.46630859375,211.5121307373047
2022-05-27,2076.44482421875,687.2928466796875,3814.23486328125,2730.08984375,685.43798828125,3467.8486328125,1273.2847900390625,588.0499267578125,668.9050903320312,133.3989715576172,3350.240478515625,935.9229125976562,134.3253936767578,3423.365478515625,854.83837890625,2630.599365234375,1364.7506103515625,852.1575317382812,669.8096313476562,590.8221435546875,2370.16064453125,397.58953857421875,2172.00634765625,717.6204223632812,898.0692138671875,1311.8621826171875,222.3488311767578,524.2024536132812,387.8131103515625,1520.926025390625,,919.2470703125,7661.36083984375,847.6087646484375,132.66061401367188,112.01699829101562,141.01780700683594,1171.701416015625,1112.8001708984375,435.665283203125,213.72264099121094,869.4058227539062,696.019775390625,,91.84286499023438,2878.360107421875,977.7142944335938,2121.36083984375,5815.57373046875,217.85726928710938
2022-05-30,2161.79248046875,718.1824340820312,3844.062744140625,2738.901611328125,690.7658081054688,3489.245361328125,1289.816650390625,599.5980224609375,683.223388671875,136.2130126953125,3367.803466796875,955.72900390625,138.27719116210938,3473.8193359375,850.9053955078125,2646.2841796875,1408.0372314453125,882.716064453125,674.3806762695312,601.4908447265625,2414.38623046875,404.9748229980469,2189.10791015625,726.0596313476562,908.5501708984375,1370.617431640625,222.22494506835938,515.0737915039062,379.2446594238281,1578.4727783203125,,963.142578125,7729.79541015625,850.7726440429688,133.05738830566406,112.21175384521484,143.24574279785156,1212.51611328125,1139.8980712890625,440.91424560546875,219.23194885253906,854.401123046875,719.7177734375,,92.19053649902344,2978.93017578125,1013.1844482421875,2226.6787109375,5966.78076171875,222.1962127685547
