,Open,High,Low,Close,Volume
2025-05-27,11602.455332077423,11648.165587753645,11303.35126776128,11349.0615234375,478345
2025-05-28,11382.847023370066,11397.75254107854,11129.453222326038,11167.2138671875,201200
2025-05-29,11178.145505992656,11265.591217124966,11080.762782231675,11198.01953125,350206
2025-05-30,11194.044191848796,11238.760746543265,11099.642576382694,11139.390625,394181
2025-06-02,11109.579833003014,11148.334181257676,10949.593933797873,11124.4853515625,314936
2025-06-03,11208.949967433167,11220.874382292139,10930.713620723835,10965.4931640625,349615
2025-06-04,10970.461768104777,10985.36728681144,10851.217618451463,10963.505859375,345047
2025-06-05,10968.474066441606,11109.579639682655,10933.694523741347,11088.7119140625,191183
2025-06-06,11109.579926255778,11239.754789434623,11049.957851517374,11182.1201171875,143723
2025-06-09,11189.076171875,11246.710844874,11095.668253566275,11189.076171875,209231
2025-06-10,11338.131300375571,11411.665193121215,11263.603706376607,11319.2509765625,279918
2025-06-11,11308.32011146306,11445.450882586249,11268.572061862134,11391.791015625,237747
2025-06-12,11402.721293650782,11432.532329712614,11208.949559248875,11251.6787109375,262530
2025-06-13,11041.014494087725,11179.138966653487,10948.600278630056,11153.302734375,181355
2025-06-16,11199.012925116898,11445.450831543605,11126.472734918714,11422.595703125,401104
2025-06-17,11427.563821872529,11436.507132689647,11288.445653606255,11311.30078125,121415
2025-06-18,11311.30112166842,11406.69643992197,11271.553072396107,11334.15625,156816
2025-06-19,11328.194334227233,11412.658941105243,11281.49037512998,11348.068359375,157757
2025-06-20,11348.067480144877,11452.406104086664,11298.382421124978,11385.828125,629895
2025-06-23,11329.188081638544,11417.6274939064,11249.691980723617,11376.8857421875,304907
2025-06-24,11486.19238188477,11749.52320472407,11441.475827063003,11506.06640625,735700
2025-06-25,11561.713957910515,11696.857326907148,11560.720256667892,11659.0966796875,253134
2025-06-26,11616.367606692169,11910.503176545111,11607.42429544664,11875.7236328125,506580
2025-06-27,11904.540853304368,12168.865383102278,11841.937675194336,12136.0732421875,501287
2025-06-30,12138.060652905477,12193.707922374384,11942.301508523784,12016.8291015625,333104
2025-07-01,12028.753169629146,12147.997315052979,11984.036615095209,12133.091796875,207437
2025-07-02,12133.091500356826,12448.094776819817,12093.34345285361,12357.66796875,445829
2025-07-03,12357.668850948741,12495.793325882954,12298.046775437571,12319.908203125,275755
2025-07-04,12321.895209049657,12463.000783217805,12263.266836684017,12427.2275390625,191516
2025-07-07,12397.416067043843,12421.264895643479,12228.486864463091,12267.2412109375,149939
2025-07-08,12267.241208975744,12416.29638769963,12227.49316131604,12366.611328125,219226
2025-07-09,12331.832411240248,12500.761622353128,12298.046569017672,12482.875,379924
2025-07-10,12439.15146487496,12587.212941809485,12403.378222125679,12437.1640625,269323
2025-07-11,12437.164600840335,12557.40244972989,12373.567722088836,12416.296875,240034
2025-07-14,12416.296337562919,12499.767237311242,12351.705760376717,12437.1640625,278918
2025-07-15,12465.982083101078,12465.982083101078,12346.737934039927,12423.2529296875,154124
2025-07-16,12425.240286602626,12436.171000226477,12319.907955318247,12374.5615234375,156311
2025-07-17,12386.485838085233,12468.963040216086,12353.693697478991,12416.296875,166142
2025-07-18,12441.139747984676,12478.900395782075,12362.637348616403,12419.2783203125,98339
2025-07-21,12480.88735265763,12633.917340898814,12296.058925301393,12497.7802734375,512521
2025-07-22,12569.326519851857,12619.01158001413,12217.556293902962,12373.5673828125,533617
2025-07-23,12381.516994965952,12436.170561155608,12280.159472214224,12294.0712890625,189617
2025-07-24,12294.071684005201,12320.901617360209,12152.966108582574,12226.5,180080
2025-07-25,12245.0,12345.0,12193.0,12250.0,290381
2025-07-28,12274.0,12368.0,12210.0,12240.0,214107
2025-07-29,12200.0,12262.0,12122.0,12221.0,208446
2025-07-30,12205.0,12381.0,12201.0,12268.0,185681
2025-07-31,12201.0,12329.0,12155.0,12249.0,150379
2025-08-01,12181.0,12289.0,12075.0,12113.0,212570
2025-08-04,12158.0,12290.0,12132.0,12257.0,207875
2025-08-05,12330.0,12378.0,12262.0,12298.0,267535
2025-08-06,12298.0,12390.0,12208.0,12226.0,192086
2025-08-07,12204.0,12309.0,12125.0,12273.0,202031
2025-08-08,12285.0,12315.0,12135.0,12157.0,201770
2025-08-11,12161.0,12425.0,12161.0,12405.0,218605
2025-08-12,12447.0,12530.0,12397.0,12449.0,334100
2025-08-13,12485.0,12517.0,12388.0,12401.0,207359
2025-08-14,12413.0,12428.0,12225.0,12317.0,235741
2025-08-18,12628.0,12904.0,12556.0,12765.0,808480
2025-08-19,12787.0,12880.0,12629.0,12863.0,351252
2025-08-20,12850.0,12930.0,12765.0,12874.0,290957
2025-08-21,12890.0,12906.0,12790.0,12870.0,155457
2025-08-22,12864.0,12864.0,12563.0,12589.0,226948
2025-08-25,12648.0,12731.0,12556.0,12606.0,199190
2025-08-26,12581.0,12770.0,12480.0,12610.0,290322
2025-08-28,12570.0,12648.0,12472.0,12521.0,283677
2025-08-29,12521.0,12729.0,12521.0,12640.0,177858
2025-09-01,12639.0,12852.0,12636.0,12826.0,214241
2025-09-02,12788.0,12848.0,12687.0,12730.0,214101
2025-09-03,12700.0,12770.0,12657.0,12733.0,140022
2025-09-04,13000.0,13097.0,12634.0,12651.0,305040
2025-09-05,12680.0,12738.0,12530.0,12601.0,153774
2025-09-08,12601.0,12743.0,12601.0,12664.0,126448
2025-09-09,12699.0,12708.0,12533.0,12572.0,240234
2025-09-10,12625.0,12626.0,12420.0,12478.0,175576
2025-09-11,12478.0,12517.0,12360.0,12392.0,132660
2025-09-12,12396.0,12479.0,12343.0,12370.0,153086
2025-09-15,12370.0,12481.0,12324.0,12435.0,179530
2025-09-16,12497.0,12599.0,12446.0,12578.0,189043
2025-09-17,12678.0,12800.0,12614.0,12721.0,264319
2025-09-18,12730.0,12749.0,12562.0,12626.0,190079
2025-09-19,12602.0,12644.0,12484.0,12508.0,571670
2025-09-22,12547.0,12706.0,12542.0,12650.0,499548
2025-09-23,12650.0,12698.0,12361.0,12401.0,403638
2025-09-24,12427.0,12448.0,12200.0,12214.0,166517
2025-09-25,12210.0,12275.0,12120.0,12141.0,272540
2025-09-26,12140.0,12199.0,11990.0,12070.0,181541
2025-09-29,12100.0,12146.0,11962.0,12041.0,214806
2025-09-30,12041.0,12261.0,12041.0,12222.0,279155
2025-10-01,12274.0,12274.0,12071.0,12095.0,129528
2025-10-03,12095.0,12139.0,11982.0,12019.0,258411
2025-10-06,12019.0,12100.0,11991.0,12055.0,106362
2025-10-07,12059.0,12210.0,12025.0,12184.0,225472
2025-10-08,12150.0,12182.0,11940.0,11991.0,173973
2025-10-09,11991.0,12211.0,11973.0,12192.0,171737
2025-10-10,12180.0,12324.0,12111.0,12281.0,198464
2025-10-13,12225.0,12249.0,12150.0,12172.0,87745
2025-10-14,12172.0,12251.0,12026.0,12070.0,129196
2025-10-15,12085.0,12325.0,12085.0,12311.0,142328
2025-10-16,12306.0,12405.0,12268.0,12358.0,129372
2025-10-17,12300.0,12390.0,12259.0,12370.0,182242
2025-10-20,12420.0,12448.0,12175.0,12346.0,393365
2025-10-21,12371.0,12417.0,12271.0,12342.0,14465
2025-10-23,12390.0,12415.0,12112.0,12145.0,370812
